payment_id,loan_id,payment_date,amount,principal_paid,interest_paid
1833,114,2024-02-27,17079.61,10006.29,7073.32
1834,114,2024-03-30,14722.75,12833.62,1889.13
1835,114,2024-05-11,13977.53,10833.84,3143.69
1836,114,2024-05-31,16183.09,8847.54,7335.55
1837,114,2024-06-26,18429.45,11215.85,7213.6
1838,114,2024-07-24,18100.62,15027.69,3072.93
1839,114,2024-09-01,16835.48,11883.67,4951.81
1840,114,2024-10-07,14924.85,9388.19,5536.66
1841,114,2024-11-08,15640.67,13724.92,1915.75
1842,114,2024-11-26,18823.98,15438.47,3385.51
1843,114,2024-12-22,15243.65,13035.47,2208.18
1844,114,2025-01-18,18183.28,14566.53,3616.75
1845,114,2025-03-01,19609.84,10928.27,8681.57
1846,114,2025-03-20,14479.25,7646.58,6832.67
1847,114,2025-04-19,14273.19,11719.52,2553.67
1848,114,2025-05-26,14246.91,10794.73,3452.18
1849,114,2025-06-24,17572.54,9910.6,7661.94
1850,114,2025-07-24,17761.0,9839.58,7921.42
1851,115,2020-09-30,10371.86,7400.67,2971.19
1852,115,2020-10-14,11597.7,6001.28,5596.42
1853,115,2020-11-18,9966.4,7281.32,2685.08
1854,115,2020-12-29,10869.35,8635.31,2234.04
1855,115,2021-01-09,9353.95,6376.36,2977.59
1856,115,2021-02-11,9480.77,5005.61,4475.16
1857,115,2021-03-10,10305.7,6145.75,4159.95
1858,115,2021-04-26,9956.89,5426.63,4530.26
1859,115,2021-05-12,10453.08,9055.82,1397.26
1860,115,2021-06-18,9756.12,4963.48,4792.64
1861,115,2021-07-13,9219.75,5069.94,4149.81
1862,115,2021-08-26,9257.29,4815.2,4442.09
1863,115,2021-09-18,9234.45,6797.28,2437.17
1864,115,2021-10-12,11005.26,8946.43,2058.83
1865,115,2021-11-22,9319.38,8145.74,1173.64
1866,115,2021-12-20,8451.07,5793.17,2657.9
1867,115,2022-01-16,10096.84,6205.62,3891.22
1868,115,2022-02-20,8106.31,7214.03,892.28
1869,115,2022-03-07,10544.99,8130.74,2414.25
1870,115,2022-04-09,11218.57,9582.71,1635.86
1871,115,2022-05-09,8360.03,4540.33,3819.7
1872,115,2022-06-19,11023.54,9658.27,1365.27
1873,115,2022-07-10,9741.84,6418.17,3323.67
1874,115,2022-08-22,10618.15,9248.14,1370.01
1875,115,2022-09-16,8472.91,7057.58,1415.33
1876,115,2022-10-09,8610.45,6422.65,2187.8
1877,115,2022-11-12,10874.6,9706.63,1167.97
1878,115,2022-11-30,8667.41,6392.76,2274.65
1879,115,2022-12-31,10731.01,9143.89,1587.12
1880,115,2023-02-13,8068.88,4656.85,3412.03
1881,115,2023-03-20,11519.08,9368.47,2150.61
1882,115,2023-04-04,11610.86,6713.26,4897.6
1883,115,2023-05-16,7884.07,5906.76,1977.31
1884,115,2023-06-05,10184.33,5499.47,4684.86
1885,115,2023-07-18,8261.57,6343.21,1918.36
1886,115,2023-07-28,8550.92,7088.19,1462.73
1887,115,2023-08-31,8128.52,4426.18,3702.34
1888,115,2023-09-27,11077.62,8470.52,2607.1
1889,115,2023-11-06,8374.95,4781.95,3593.0
1890,115,2023-12-05,10285.9,6698.46,3587.44
1891,115,2024-01-12,10349.85,5917.16,4432.69
1892,115,2024-02-04,8579.5,4819.99,3759.51
1893,115,2024-03-01,10252.08,7319.19,2932.89
1894,115,2024-04-09,11180.91,7764.71,3416.2
1895,115,2024-04-23,9596.83,8082.22,1514.61
1896,115,2024-05-30,9781.81,5784.12,3997.69
1897,115,2024-07-03,8939.01,7228.99,1710.02
1898,115,2024-07-26,9997.29,5254.57,4742.72
1899,115,2024-09-05,11112.01,9953.41,1158.6
1900,115,2024-10-04,8222.09,5014.32,3207.77
1901,115,2024-10-28,10421.87,7447.1,2974.77
1902,115,2024-12-08,8057.11,5277.78,2779.33
1903,115,2025-01-07,9212.18,5052.54,4159.64
1904,115,2025-01-24,9896.54,8023.8,1872.74
1905,115,2025-03-06,11330.9,7146.8,4184.1
1906,115,2025-03-20,11282.89,7648.47,3634.42
1907,115,2025-04-19,8354.31,5710.19,2644.12
1908,115,2025-06-05,8564.13,5984.9,2579.23
1909,115,2025-07-07,9942.74,6690.93,3251.81
1910,116,2024-07-15,5652.64,2925.97,2726.67
1911,116,2024-08-13,5869.81,3293.95,2575.86
1912,116,2024-09-17,4465.75,2872.1,1593.65
1913,116,2024-10-30,4719.93,3796.29,923.64
1914,116,2024-11-14,4663.69,3832.85,830.84
1915,116,2024-12-24,5067.27,3589.79,1477.48
1916,116,2025-01-09,4089.66,3300.26,789.4
1917,116,2025-02-21,4095.37,2662.89,1432.48
1918,116,2025-03-26,4379.14,2800.59,1578.55
1919,116,2025-04-13,4494.48,3043.87,1450.61
1920,116,2025-05-21,5852.78,3656.51,2196.27
1921,116,2025-06-19,5794.7,2932.59,2862.11
1922,116,2025-07-20,5641.49,4640.43,1001.06
1923,117,2024-10-03,4654.79,3617.98,1036.81
1924,117,2024-10-31,5957.39,3201.67,2755.72
1925,117,2024-11-30,4729.54,3592.64,1136.9
1926,117,2024-12-31,6171.95,5319.05,852.9
1927,117,2025-01-24,4932.68,4061.46,871.22
1928,118,2024-04-08,419.34,250.35,168.99
1929,118,2024-05-02,325.15,250.14,75.01
1930,118,2024-05-31,420.84,350.9,69.94
1931,118,2024-07-04,419.54,261.79,157.75
1932,118,2024-08-19,434.76,245.12,189.64
1933,118,2024-08-30,314.79,267.35,47.44
1934,118,2024-10-11,301.44,187.56,113.88
1935,118,2024-11-16,386.63,206.91,179.72
1936,119,2024-10-11,13095.72,8326.15,4769.57
1937,119,2024-11-11,13998.05,12020.89,1977.16
1938,119,2024-12-20,10973.59,6692.22,4281.37
1939,119,2025-01-12,11194.58,6465.52,4729.06
1940,119,2025-02-13,9856.66,7232.08,2624.58
1941,119,2025-03-29,12792.59,8160.36,4632.23
1942,119,2025-04-15,9797.43,5692.54,4104.89
1943,120,2022-05-23,2680.28,1395.69,1284.59
1944,120,2022-06-13,1990.15,1290.05,700.1
1945,120,2022-07-06,2455.31,1606.14,849.17
1946,120,2022-08-17,2119.24,1811.38,307.86
1947,120,2022-09-13,2604.16,2039.87,564.29
1948,120,2022-10-21,2483.88,1852.86,631.02
1949,120,2022-11-09,2155.41,1159.66,995.75
1950,120,2022-12-08,2898.27,2372.25,526.02
1951,120,2023-01-11,2492.64,2083.07,409.57
1952,120,2023-02-03,2073.78,1136.05,937.73
1953,120,2023-03-11,2835.93,2505.74,330.19
1954,120,2023-03-31,2287.01,1291.62,995.39
1955,120,2023-05-16,2894.21,2601.0,293.21
1956,120,2023-06-06,2717.48,1660.95,1056.53
1957,120,2023-06-28,2362.04,1920.14,441.9
1958,120,2023-07-31,2811.63,1507.33,1304.3
1959,120,2023-09-04,2005.57,1301.11,704.46
1960,120,2023-10-11,2181.19,1431.09,750.1
1961,120,2023-10-30,2918.39,1463.2,1455.19
1962,120,2023-12-11,1974.46,1757.98,216.48
1963,120,2023-12-27,2191.38,1705.15,486.23
1964,120,2024-02-03,2643.91,2131.36,512.55
1965,120,2024-03-07,2815.9,2524.91,290.99
1966,120,2024-04-12,1998.5,1431.77,566.73
1967,120,2024-04-27,2020.69,1226.85,793.84
1968,120,2024-06-06,2676.05,1684.05,992.0
1969,120,2024-06-24,2461.24,1798.49,662.75
1970,120,2024-08-07,2263.99,1483.05,780.94
1971,120,2024-09-10,2604.21,2051.69,552.52
1972,120,2024-09-29,2239.37,1600.93,638.44
1973,120,2024-11-01,2330.89,1926.44,404.45
1974,120,2024-11-26,2596.26,1742.98,853.28
1975,120,2024-12-31,2255.71,1806.97,448.74
1976,120,2025-01-29,2287.62,1801.44,486.18
1977,120,2025-02-20,2579.85,2000.57,579.28
1978,120,2025-03-19,2103.22,1694.56,408.66
1979,120,2025-05-01,2060.15,1783.26,276.89
1980,120,2025-05-20,2578.52,1388.85,1189.67
1981,120,2025-06-27,2641.17,2065.12,576.05
1982,121,2023-10-08,1276.13,979.69,296.44
1983,121,2023-11-01,1186.58,846.08,340.5
1984,121,2023-11-23,1251.72,1088.87,162.85
1985,121,2023-12-28,1661.11,1452.43,208.68
1986,121,2024-01-26,1359.0,912.55,446.45
1987,121,2024-02-19,1347.34,732.39,614.95
1988,121,2024-03-23,1249.62,857.28,392.34
1989,121,2024-04-20,1494.84,797.98,696.86
1990,121,2024-05-26,1600.8,1177.22,423.58
1991,121,2024-06-25,1164.23,847.93,316.3
1992,121,2024-07-25,1655.17,913.31,741.86
1993,121,2024-09-03,1674.73,938.47,736.26
1994,121,2024-09-18,1348.75,994.02,354.73
1995,121,2024-10-14,1669.5,840.37,829.13
1996,121,2024-11-29,1148.02,739.31,408.71
1997,121,2024-12-18,1528.38,1174.56,353.82
1998,121,2025-01-25,1438.11,941.13,496.98
1999,121,2025-02-13,1385.6,1075.36,310.24
2000,121,2025-03-31,1459.51,1233.05,226.46
2001,121,2025-04-29,1643.41,1245.36,398.05
2002,121,2025-05-28,1541.66,780.0,761.66
2003,121,2025-06-20,1194.28,777.96,416.32
2004,121,2025-07-27,1406.27,918.99,487.28
2005,122,2018-12-09,1439.17,1033.46,405.71
2006,122,2019-01-15,1494.45,1069.71,424.74
2007,122,2019-02-12,1474.29,748.9,725.39
2008,122,2019-03-24,1481.95,904.52,577.43
2009,122,2019-04-22,1292.73,838.12,454.61
2010,122,2019-05-05,1428.28,722.54,705.74
2011,122,2019-06-13,1271.53,959.14,312.39
2012,122,2019-07-05,1298.97,664.74,634.23
2013,122,2019-08-05,1338.41,919.24,419.17
2014,122,2019-09-12,1051.49,540.46,511.03
2015,122,2019-10-18,1136.7,817.26,319.44
2016,122,2019-11-16,1436.16,1171.8,264.36
2017,122,2019-12-14,1363.76,1135.99,227.77
2018,122,2020-01-10,1390.64,1060.53,330.11
2019,122,2020-02-08,1134.14,871.7,262.44
2020,122,2020-03-18,1284.04,681.63,602.41
2021,122,2020-04-07,1419.92,1203.46,216.46
2022,122,2020-05-05,1341.5,698.1,643.4
2023,122,2020-06-14,1458.44,1086.15,372.29
2024,122,2020-07-07,1376.89,1009.04,367.85
2025,122,2020-07-26,1561.32,1183.79,377.53
2026,122,2020-08-30,1266.99,1132.41,134.58
2027,122,2020-10-10,1050.56,592.37,458.19
2028,122,2020-11-12,1191.41,941.25,250.16
2029,122,2020-11-24,1304.41,669.79,634.62
2030,122,2021-01-09,1541.17,1091.89,449.28
2031,122,2021-01-22,1457.62,1194.61,263.01
2032,122,2021-02-26,1247.97,945.7,302.27
2033,122,2021-03-31,1294.74,1037.77,256.97
2034,122,2021-04-23,1504.44,1083.37,421.07
2035,122,2021-05-27,1324.48,896.48,428.0
2036,122,2021-06-21,1277.27,1059.79,217.48
2037,122,2021-07-23,1542.83,1104.41,438.42
2038,122,2021-09-02,1303.4,910.35,393.05
2039,122,2021-10-01,1305.99,868.87,437.12
2040,122,2021-10-24,1348.73,1144.63,204.1
2041,122,2021-11-27,1107.42,581.96,525.46
2042,122,2021-12-23,1358.36,748.09,610.27
2043,122,2022-01-26,1512.51,839.69,672.82
2044,122,2022-02-23,1531.32,1006.55,524.77
2045,122,2022-04-03,1445.27,1093.34,351.93
2046,122,2022-04-25,1470.25,1217.04,253.21
2047,122,2022-06-02,1430.48,749.65,680.83
2048,122,2022-06-18,1200.84,793.57,407.27
2049,122,2022-08-04,1116.25,562.22,554.03
2050,122,2022-08-27,1422.66,893.87,528.79
2051,122,2022-09-24,1496.82,852.61,644.21
2052,122,2022-10-27,1408.49,759.97,648.52
2053,122,2022-11-13,1212.73,741.24,471.49
2054,122,2022-12-27,1536.22,1089.53,446.69
2055,122,2023-01-22,1188.08,960.61,227.47
2056,122,2023-03-03,1177.23,680.43,496.8
2057,122,2023-03-25,1452.84,966.75,486.09
2058,122,2023-04-25,1215.51,628.1,587.41
2059,122,2023-05-16,1518.22,867.87,650.35
2060,122,2023-06-23,1060.09,697.24,362.85
2061,122,2023-07-27,1095.44,779.54,315.9
2062,122,2023-08-21,1284.74,1065.6,219.14
2063,122,2023-09-23,1479.06,801.27,677.79
2064,122,2023-10-13,1533.56,1210.84,322.72
2065,123,2024-09-30,8153.7,6008.14,2145.56
2066,123,2024-10-23,8896.11,4512.69,4383.42
2067,123,2024-11-19,9409.68,6857.55,2552.13
2068,123,2024-12-24,8049.45,4953.38,3096.07
2069,123,2025-01-19,7149.97,4867.42,2282.55
2070,123,2025-02-23,8898.2,7643.32,1254.88
2071,123,2025-04-01,9126.06,6797.69,2328.37
2072,124,2024-10-19,673.74,373.1,300.64
2073,124,2024-11-07,706.2,456.5,249.7
2074,124,2024-12-14,574.15,478.33,95.82
2075,125,2021-10-16,1813.66,1458.76,354.9
2076,125,2021-11-22,2138.64,1574.45,564.19
2077,125,2021-12-17,1830.97,1325.69,505.28
2078,125,2022-01-28,1475.27,809.83,665.44
2079,125,2022-02-17,1885.5,1470.49,415.01
2080,125,2022-03-18,2041.84,1435.21,606.63
2081,125,2022-04-26,2062.28,1246.68,815.6
2082,126,2025-06-30,3527.63,1972.34,1555.29
2083,127,2023-06-08,23899.58,17960.48,5939.1
2084,127,2023-07-16,29678.5,18146.03,11532.47
2085,127,2023-08-18,28497.53,15788.33,12709.2
2086,127,2023-09-09,22718.63,11812.7,10905.93
2087,127,2023-10-09,23075.07,14484.54,8590.53
2088,127,2023-11-03,27906.78,21504.2,6402.58
2089,127,2023-12-02,29121.11,22977.91,6143.2
2090,127,2024-01-04,22853.83,13033.8,9820.03
2091,127,2024-01-31,23894.16,21311.51,2582.65
2092,127,2024-03-08,23233.41,15867.14,7366.27
2093,127,2024-04-10,23967.53,18235.52,5732.01
2094,127,2024-05-09,25494.65,21186.8,4307.85
2095,128,2024-04-11,3643.77,2846.71,797.06
2096,128,2024-04-27,4069.43,2796.94,1272.49
2097,128,2024-06-05,3785.05,2196.54,1588.51
2098,128,2024-07-10,3686.44,2884.32,802.12
2099,128,2024-08-06,4060.89,2772.43,1288.46
2100,128,2024-08-29,3781.1,2724.76,1056.34
2101,128,2024-09-26,4342.42,3301.38,1041.04
2102,128,2024-10-30,3737.88,1885.52,1852.36
2103,128,2024-12-03,4063.4,2321.76,1741.64
2104,128,2024-12-22,3593.16,2692.58,900.58
2105,128,2025-01-29,4649.41,2688.29,1961.12
2106,129,2025-07-27,6210.53,5255.52,955.01
2107,130,2025-04-18,2285.5,1742.03,543.47
2108,130,2025-05-10,2359.93,1873.54,486.39
2109,130,2025-06-08,1949.94,1448.91,501.03
2110,130,2025-07-15,2271.02,1676.15,594.87
2111,131,2022-09-03,9243.38,7527.43,1715.95
2112,131,2022-09-24,8208.12,5997.02,2211.1
2113,131,2022-10-26,9378.06,7144.56,2233.5
2114,131,2022-11-25,9769.01,5068.59,4700.42
2115,131,2022-12-15,8880.23,5769.84,3110.39
2116,131,2023-01-26,6679.75,4307.81,2371.94
2117,131,2023-02-12,7003.44,5617.8,1385.64
2118,131,2023-03-30,7167.83,4479.07,2688.76
2119,131,2023-04-28,9335.27,7164.16,2171.11
2120,131,2023-05-29,9062.83,4996.01,4066.82
2121,131,2023-06-19,6765.28,5068.98,1696.3
2122,132,2019-03-10,4410.09,3057.08,1353.01
2123,132,2019-04-05,4464.46,2721.31,1743.15
2124,132,2019-05-14,4422.42,3077.96,1344.46
2125,132,2019-06-10,4432.05,2633.51,1798.54
2126,132,2019-07-10,4442.15,2229.1,2213.05
2127,133,2025-07-26,5076.25,3359.58,1716.67
2128,134,2025-05-09,1074.9,819.9,255.0
2129,134,2025-06-09,953.67,516.11,437.56
2130,134,2025-07-05,958.48,711.7,246.78
2131,135,2022-09-17,3771.13,2872.91,898.22
2132,135,2022-09-30,2941.85,1785.71,1156.14
2133,135,2022-11-17,3883.68,2906.99,976.69
2134,135,2022-12-08,3104.83,2274.38,830.45
2135,136,2022-09-05,5917.61,3162.2,2755.41
2136,136,2022-10-07,4601.12,2841.81,1759.31
2137,136,2022-11-15,6482.87,4812.0,1670.87
2138,136,2022-12-08,4498.7,3780.18,718.52
2139,136,2023-01-23,4896.64,2700.59,2196.05
2140,136,2023-02-17,5323.31,3915.89,1407.42
2141,136,2023-03-07,4673.98,3365.63,1308.35
2142,136,2023-04-08,5086.31,4554.26,532.05
2143,136,2023-05-21,5548.91,4777.78,771.13
2144,136,2023-06-20,5832.47,5000.13,832.34
2145,136,2023-07-12,4482.95,3095.43,1387.52
2146,137,2020-10-17,2073.19,1072.2,1000.99
2147,137,2020-11-08,2194.44,1502.29,692.15
2148,137,2020-12-06,1993.11,1031.26,961.85
2149,137,2021-01-04,2098.7,1494.7,604.0
2150,137,2021-02-16,2190.05,1681.7,508.35
2151,137,2021-03-06,1892.44,1483.25,409.19
2152,137,2021-04-09,2258.91,1383.17,875.74
2153,137,2021-05-04,1989.69,1189.74,799.95
2154,138,2025-01-22,1142.44,979.13,163.31
2155,138,2025-02-21,1260.17,638.67,621.5
2156,138,2025-04-06,1213.39,878.58,334.81
2157,138,2025-04-17,1319.28,1093.45,225.83
2158,138,2025-05-21,1429.39,823.3,606.09
2159,139,2024-11-15,4755.53,4087.42,668.11
2160,139,2024-12-13,4745.77,2416.84,2328.93
2161,139,2025-01-04,4022.01,3568.57,453.44
2162,139,2025-02-16,5060.75,2832.35,2228.4
2163,139,2025-03-13,4574.23,3912.72,661.51
2164,139,2025-04-10,4227.15,2907.15,1320.0
2165,139,2025-05-05,4647.5,2576.58,2070.92
2166,139,2025-06-05,3524.01,2086.09,1437.92
2167,139,2025-07-16,3972.57,2853.94,1118.63
2168,140,2025-04-08,100.47,67.97,32.5
2169,140,2025-05-14,103.57,82.47,21.1
2170,140,2025-06-09,105.48,92.94,12.54
2171,140,2025-07-16,100.72,84.27,16.45
2172,141,2021-10-22,3968.47,2549.56,1418.91
2173,141,2021-11-26,3888.54,2254.38,1634.16
2174,141,2021-12-30,4412.9,2217.35,2195.55
2175,141,2022-02-02,5335.95,4568.66,767.29
2176,141,2022-02-22,4746.05,3683.79,1062.26
2177,141,2022-04-02,5493.61,3556.14,1937.47
2178,141,2022-05-01,5391.95,3094.01,2297.94
2179,141,2022-05-27,5564.14,4176.08,1388.06
2180,141,2022-07-07,4570.87,2712.68,1858.19
2181,141,2022-07-28,4558.82,3845.0,713.82
2182,141,2022-09-04,5006.08,2535.14,2470.94
2183,141,2022-09-17,5181.11,3308.94,1872.17
2184,141,2022-10-26,4835.5,3886.68,948.82
2185,141,2022-11-22,5303.83,4239.32,1064.51
2186,141,2022-12-23,4998.49,3588.26,1410.23
2187,141,2023-01-13,4352.53,2187.34,2165.19
2188,141,2023-02-19,4406.03,3278.96,1127.07
2189,141,2023-03-31,3960.08,2195.42,1764.66
2190,142,2016-12-15,545.76,386.19,159.57
2191,142,2017-01-16,622.14,494.81,127.33
2192,142,2017-02-16,481.95,392.81,89.14
2193,142,2017-03-04,639.5,513.61,125.89
2194,142,2017-04-22,497.27,305.88,191.39
2195,142,2017-05-19,647.89,344.06,303.83
2196,142,2017-06-05,490.75,333.83,156.92
2197,142,2017-07-20,549.24,483.83,65.41
2198,142,2017-08-09,447.89,251.46,196.43
2199,142,2017-09-06,433.83,279.99,153.84
2200,142,2017-10-09,589.48,316.81,272.67
2201,142,2017-11-04,592.6,345.41,247.19
2202,142,2017-12-14,634.7,554.69,80.01
2203,142,2018-01-01,548.64,448.25,100.39
2204,142,2018-02-07,606.31,338.32,267.99
2205,142,2018-03-14,629.15,516.85,112.3
2206,142,2018-04-03,456.11,283.41,172.7
2207,142,2018-04-28,614.82,421.67,193.15
2208,142,2018-06-11,486.54,422.15,64.39
2209,142,2018-06-28,629.44,469.53,159.91
2210,142,2018-08-14,579.38,469.81,109.57
2211,142,2018-09-14,478.34,348.81,129.53
2212,142,2018-10-09,573.08,474.76,98.32
2213,142,2018-11-05,627.97,540.1,87.87
2214,142,2018-12-02,594.89,516.13,78.76
2215,142,2019-01-03,528.12,390.75,137.37
2216,142,2019-02-05,564.98,425.65,139.33
2217,142,2019-03-02,639.65,552.84,86.81
2218,142,2019-03-25,559.5,453.42,106.08
2219,142,2019-05-04,463.7,243.72,219.98
2220,142,2019-06-06,647.02,350.7,296.32
2221,142,2019-06-27,613.98,348.33,265.65
2222,142,2019-08-07,584.43,492.29,92.14
2223,142,2019-09-05,581.4,515.49,65.91
2224,142,2019-09-22,610.14,418.24,191.9
2225,142,2019-10-27,462.1,232.7,229.4
2226,142,2019-12-06,467.19,393.89,73.3
2227,142,2019-12-25,445.83,351.82,94.01
2228,142,2020-02-07,583.68,477.06,106.62
2229,142,2020-03-06,480.38,266.48,213.9
2230,142,2020-03-18,485.97,272.04,213.93
2231,142,2020-05-07,642.77,398.84,243.93
2232,142,2020-05-25,512.04,457.68,54.36
2233,142,2020-06-16,593.53,531.89,61.64
2234,142,2020-08-03,611.95,365.6,246.35
2235,142,2020-08-28,463.52,299.57,163.95
2236,142,2020-09-22,556.12,318.94,237.18
2237,142,2020-10-15,513.77,282.76,231.01
2238,142,2020-11-18,617.41,502.17,115.24
2239,142,2020-12-14,540.86,406.1,134.76
2240,142,2021-01-28,480.45,337.9,142.55
2241,142,2021-02-25,596.23,507.02,89.21
2242,142,2021-03-20,468.86,261.48,207.38
2243,142,2021-04-24,519.77,275.04,244.73
2244,142,2021-05-16,432.91,258.6,174.31
2245,142,2021-06-25,546.7,485.25,61.45
2246,142,2021-07-15,612.7,428.44,184.26
2247,142,2021-08-24,518.67,351.68,166.99
2248,142,2021-09-12,542.77,274.66,268.11
2249,142,2021-10-21,579.84,295.16,284.68
2250,142,2021-11-28,537.71,279.78,257.93
2251,142,2021-12-19,562.53,464.99,97.54
2252,142,2022-01-13,510.83,446.39,64.44
2253,142,2022-02-12,613.67,390.07,223.6
2254,142,2022-03-16,521.02,360.63,160.39
2255,142,2022-04-19,521.42,439.75,81.67
2256,142,2022-05-17,516.71,374.95,141.76
2257,142,2022-06-20,454.48,404.43,50.05
2258,142,2022-07-24,478.2,309.88,168.32
2259,142,2022-08-25,527.97,340.01,187.96
2260,142,2022-09-08,594.61,411.54,183.07
2261,142,2022-10-14,497.26,405.8,91.46
2262,142,2022-11-12,503.95,306.32,197.63
2263,142,2022-12-21,442.2,234.22,207.98
2264,142,2023-01-13,432.77,275.27,157.5
2265,142,2023-02-04,483.68,341.25,142.43
2266,142,2023-03-06,497.25,336.14,161.11
2267,142,2023-04-19,478.11,416.72,61.39
2268,142,2023-05-03,482.46,256.49,225.97
2269,142,2023-06-15,505.08,296.59,208.49
2270,142,2023-07-07,577.85,353.23,224.62
2271,142,2023-08-18,487.34,416.46,70.88
2272,142,2023-09-10,535.4,468.16,67.24
2273,142,2023-10-08,437.93,297.85,140.08
2274,142,2023-10-29,639.51,406.34,233.17
2275,142,2023-11-30,501.8,347.8,154.0
2276,142,2023-12-31,524.3,371.31,152.99
2277,142,2024-01-31,596.11,461.95,134.16
2278,142,2024-03-17,634.21,505.12,129.09
2279,142,2024-04-10,554.38,286.12,268.26
2280,142,2024-05-05,432.85,314.27,118.58
2281,142,2024-05-27,505.13,453.35,51.78
2282,142,2024-06-28,499.99,276.77,223.22
2283,142,2024-07-26,595.39,459.0,136.39
2284,142,2024-09-01,648.15,554.01,94.14
2285,142,2024-09-27,561.67,333.82,227.85
2286,142,2024-11-10,577.29,296.93,280.36
2287,142,2024-12-05,558.56,379.34,179.22
2288,142,2024-12-31,625.98,391.97,234.01
2289,142,2025-01-21,433.97,381.86,52.11
2290,142,2025-02-22,474.83,357.52,117.31
2291,142,2025-03-29,605.39,514.57,90.82
2292,142,2025-04-27,449.6,339.1,110.5
2293,142,2025-05-28,565.07,370.22,194.85
2294,142,2025-07-05,543.0,286.4,256.6
2295,143,2024-03-23,7958.59,4549.55,3409.04
2296,143,2024-04-17,7702.95,6525.14,1177.81
2297,143,2024-05-12,8091.04,5114.27,2976.77
2298,143,2024-06-10,7318.99,5955.4,1363.59
2299,143,2024-07-19,6714.5,5965.23,749.27
2300,143,2024-08-11,7729.7,5517.44,2212.26
2301,143,2024-09-17,8244.47,4836.53,3407.94
2302,143,2024-10-25,6200.21,5391.3,808.91
2303,143,2024-11-16,7777.52,5046.76,2730.76
2304,144,2023-06-19,348.62,302.0,46.62
2305,144,2023-07-01,307.29,243.09,64.2
2306,144,2023-08-08,343.67,224.01,119.66
2307,144,2023-09-08,272.18,186.64,85.54
2308,144,2023-10-12,360.14,279.21,80.93
2309,144,2023-11-07,317.74,275.8,41.94
2310,144,2023-12-15,355.82,184.11,171.71
2311,144,2024-01-11,280.8,231.69,49.11
2312,144,2024-02-06,359.74,217.99,141.75
2313,144,2024-03-02,327.38,215.96,111.42
2314,144,2024-04-15,255.56,204.18,51.38
2315,144,2024-05-03,337.97,271.18,66.79
2316,144,2024-05-28,278.64,250.24,28.4
2317,144,2024-06-24,265.53,202.63,62.9
2318,144,2024-08-08,300.8,172.88,127.92
2319,144,2024-09-06,295.3,210.07,85.23
2320,144,2024-10-05,271.78,183.63,88.15
2321,144,2024-11-03,356.11,303.57,52.54
2322,144,2024-12-06,303.49,169.33,134.16
2323,144,2025-01-08,292.89,232.69,60.2
2324,144,2025-02-03,289.03,170.02,119.01
2325,144,2025-03-04,323.18,238.93,84.25
2326,144,2025-03-25,289.71,186.78,102.93
2327,144,2025-05-08,294.21,179.09,115.12
2328,144,2025-05-27,255.47,182.04,73.43
2329,144,2025-07-09,347.96,227.59,120.37
2330,145,2023-07-10,11771.38,6771.77,4999.61
2331,145,2023-08-17,10433.43,5713.94,4719.49
2332,145,2023-09-25,11344.13,7479.83,3864.3
2333,145,2023-10-16,11353.06,7968.79,3384.27
2334,145,2023-11-26,8399.43,6838.13,1561.3
2335,145,2023-12-10,11869.25,6569.89,5299.36
2336,145,2024-01-08,8862.98,7966.82,896.16
2337,145,2024-02-12,9564.99,6341.5,3223.49
2338,145,2024-03-26,10572.83,6216.59,4356.24
2339,145,2024-04-19,10011.5,8274.5,1737.0
2340,145,2024-05-24,10884.73,9716.0,1168.73
2341,145,2024-06-17,12014.13,10336.03,1678.1
2342,145,2024-07-17,11766.54,6539.03,5227.51
2343,145,2024-08-11,10260.56,7934.93,2325.63
2344,145,2024-09-22,8085.33,6048.02,2037.31
2345,145,2024-10-16,8506.66,5888.15,2618.51
2346,145,2024-11-03,8177.98,7356.37,821.61
2347,145,2024-12-17,9502.01,8281.91,1220.1
2348,145,2025-01-17,12020.77,8922.66,3098.11
2349,145,2025-02-05,11042.27,9705.75,1336.52
2350,145,2025-03-08,10066.23,5885.6,4180.63
2351,145,2025-04-11,8989.6,6980.83,2008.77
2352,145,2025-05-15,11690.48,10190.72,1499.76
2353,145,2025-06-13,11805.15,6236.44,5568.71
2354,145,2025-07-06,8675.01,7608.19,1066.82
2355,146,2023-03-04,1995.22,1029.37,965.85
2356,146,2023-03-31,1835.55,1116.51,719.04
2357,146,2023-05-11,1887.18,1170.96,716.22
2358,146,2023-06-03,1945.71,1069.04,876.67
2359,146,2023-07-03,1751.03,1095.22,655.81
2360,146,2023-07-26,1671.69,1357.87,313.82
2361,146,2023-08-30,1871.74,994.61,877.13
2362,146,2023-10-09,1763.82,909.15,854.67
