transaction_id,account_id,transaction_type,amount,transaction_date,description,status,recipient_account_id
1296,802,تحويل,3443.63,2022-08-12 05:55:12.739573,Aliquid veritatis velit cupiditate commodi.,فاشلة,524.0
1297,481,دفع فواتير,4666.85,2024-03-05 04:02:49.121966,Quos illo illo cum.,فاشلة,
1298,255,سحب,4854.85,2024-02-21 13:44:41.043805,Et harum nulla dolores.,ناجحة,
1299,461,إيداع,4756.01,2023-10-02 13:49:26.067784,Molestiae repudiandae modi repellat.,ناجحة,
1300,236,تحويل,384.74,2023-11-12 16:57:58.582851,Ullam error provident aliquam blanditiis quia.,معلقة,678.0
1301,361,دفع فواتير,153.89,2025-03-23 15:29:46.222670,Officia quod labore veritatis.,فاشلة,
1302,776,إيداع,3035.78,2017-10-06 09:38:23.221671,Error placeat accusamus occaecati quisquam rerum.,معلقة,
1303,235,سحب,2377.21,2025-06-04 05:35:20.528172,Beatae odit molestiae vitae error ea perspiciatis hic.,فاشلة,
1304,977,دفع فواتير,4426.8,2025-01-15 03:59:01.713671,Libero minima eum corporis.,فاشلة,
1305,372,سحب,707.1,2025-06-02 13:42:02.760897,Error quod illo ad.,فاشلة,
1306,15,تحويل,943.96,2025-01-27 14:02:27.687995,Libero ipsam quidem dolore.,فاشلة,694.0
1307,712,دفع فواتير,4690.28,2024-05-17 14:59:45.727243,Explicabo impedit dolorem eum quae inventore.,معلقة,
1308,843,دفع فواتير,4930.42,2023-06-27 15:28:52.898414,Quasi quo molestiae nihil iure voluptatem esse.,معلقة,
1309,995,تحويل,846.45,2023-12-04 18:57:42.238622,Nulla dolor eum nihil occaecati vel nisi.,معلقة,618.0
1310,113,إيداع,802.41,2024-06-21 10:39:48.978120,Tempora omnis excepturi aspernatur deleniti eum.,فاشلة,
1311,710,تحويل,3375.25,2025-05-14 23:46:03.278175,Ex voluptate recusandae porro provident nam.,ناجحة,765.0
1312,1001,دفع فواتير,1206.36,2024-10-03 11:48:48.331954,Asperiores quas tempora possimus dolorum adipisci explicabo nobis.,فاشلة,
1313,20,تحويل,1857.0,2025-05-13 11:06:01.743710,Voluptas quis non doloribus illo cupiditate facilis.,فاشلة,723.0
1314,561,دفع فواتير,2280.64,2025-06-20 21:43:24.064025,Vitae nemo assumenda sequi.,معلقة,
1315,286,إيداع,3540.76,2025-07-20 12:26:02.718737,Nam accusantium aliquid autem nostrum consectetur.,ناجحة,
1316,676,تحويل,3508.46,2022-06-18 04:03:18.473623,Voluptatibus esse pariatur deleniti minima dolorem repudiandae corporis.,ناجحة,332.0
1317,813,تحويل,2815.76,2025-06-27 12:43:37.139055,Animi quibusdam amet voluptatibus.,فاشلة,732.0
1318,545,تحويل,2643.84,2022-02-11 11:47:05.751373,Qui aperiam reiciendis repudiandae iste cumque.,ناجحة,113.0
1319,677,دفع فواتير,1747.4,2020-01-06 22:21:26.395319,Ad ab amet.,ناجحة,
1320,367,دفع فواتير,613.59,2025-05-06 13:10:21.564066,At voluptates est.,فاشلة,
1321,834,إيداع,4980.18,2025-07-15 16:54:06.871552,Totam dolorem est vero atque sit.,معلقة,
1322,756,سحب,1908.82,2025-04-13 12:11:02.274091,Quas corrupti sint aspernatur maxime quam at.,معلقة,
1323,946,تحويل,1322.35,2025-06-04 22:34:04.374478,Eligendi autem laboriosam minima perferendis aliquam saepe.,ناجحة,612.0
1324,427,سحب,3322.78,2022-10-08 08:52:51.351401,Laborum nisi sit tempore dolor quo dicta.,فاشلة,
1325,780,تحويل,3080.11,2025-03-22 08:37:05.881179,Numquam autem eum esse.,معلقة,218.0
1326,328,دفع فواتير,4399.53,2025-04-28 22:49:57.349962,Architecto deleniti ab voluptatum eius.,فاشلة,
1327,376,سحب,4051.73,2023-09-16 15:39:11.399979,Magni dicta reiciendis voluptatem.,معلقة,
1328,988,تحويل,1932.65,2023-12-09 04:45:54.985660,Est expedita voluptas sunt suscipit nobis.,ناجحة,260.0
1329,45,سحب,4884.23,2025-07-18 15:51:29.120920,Dolore ipsa minima atque.,فاشلة,
1330,640,تحويل,3499.13,2025-02-21 01:26:17.062274,Facilis quas explicabo at omnis voluptas vel.,فاشلة,319.0
1331,253,إيداع,2869.75,2025-04-19 10:07:30.199673,Exercitationem vel sequi nam tempora non pariatur.,ناجحة,
1332,352,سحب,2845.72,2025-05-20 06:18:55.322645,Aspernatur quibusdam praesentium dignissimos libero consectetur dignissimos.,ناجحة,
1333,185,دفع فواتير,1574.01,2024-07-17 08:49:07.912263,Repudiandae fugiat officia nemo.,معلقة,
1334,615,تحويل,1117.41,2025-06-29 00:20:25.686377,Dignissimos quaerat magnam quia aliquam mollitia officia.,فاشلة,418.0
1335,182,إيداع,507.11,2023-05-13 00:02:14.667984,Hic reprehenderit facere quam magni.,ناجحة,
1336,549,سحب,2038.24,2025-06-03 01:35:42.516501,Asperiores tempore similique libero saepe tempora ipsam.,فاشلة,
1337,185,سحب,4425.19,2024-10-20 10:36:54.136115,Eum sed illo autem officiis facilis sint eaque.,فاشلة,
1338,163,سحب,3291.72,2025-06-18 15:03:32.405082,Dolor dolor praesentium dicta dolores deleniti cum.,فاشلة,
1339,859,تحويل,259.32,2025-06-26 10:35:49.045288,Rerum ipsa laborum explicabo quod repudiandae excepturi.,معلقة,397.0
1340,886,تحويل,3056.14,2022-09-14 13:00:29.303915,Vero exercitationem dolores quidem quaerat quod.,فاشلة,254.0
1341,797,دفع فواتير,2575.23,2025-05-29 09:57:22.105945,Error voluptatum temporibus voluptates.,ناجحة,
1342,440,إيداع,2679.08,2025-07-07 08:28:46.102937,At odit veniam culpa a.,فاشلة,
1343,483,دفع فواتير,3049.3,2025-05-10 10:22:06.774168,Iure aperiam voluptatibus quam aut.,فاشلة,
1344,463,دفع فواتير,855.38,2025-03-01 10:13:38.954153,Qui iure quaerat sit.,فاشلة,
1345,240,سحب,2722.42,2023-03-27 02:45:12.010153,Inventore soluta quae qui.,معلقة,
1346,376,دفع فواتير,3781.29,2021-07-04 06:53:37.954803,Repudiandae eaque architecto possimus vero facere.,فاشلة,
1347,395,دفع فواتير,3722.89,2025-04-20 14:17:38.711580,Nam facere aspernatur aliquam.,ناجحة,
1348,174,تحويل,231.71,2024-05-04 14:08:55.281480,Iure accusamus non reprehenderit.,ناجحة,370.0
1349,544,تحويل,246.4,2025-06-28 09:15:56.681135,Accusamus assumenda commodi neque illum repudiandae quas veritatis.,ناجحة,82.0
1350,652,دفع فواتير,1948.63,2022-09-12 08:35:09.062189,Quam totam dolores deleniti numquam perspiciatis cum.,فاشلة,
1351,557,سحب,2539.03,2024-10-01 16:08:42.905712,Maxime magni corrupti accusamus similique.,معلقة,
1352,164,إيداع,1691.73,2025-05-12 19:40:09.970896,Velit cum a dolor sint reprehenderit.,معلقة,
1353,821,سحب,1643.09,2024-10-25 08:27:09.505188,Molestiae molestias at doloremque ea excepturi.,فاشلة,
1354,452,دفع فواتير,1600.2,2025-06-07 02:36:36.291226,Quae deleniti iusto numquam error.,فاشلة,
1355,478,دفع فواتير,1380.14,2024-06-15 06:24:39.271701,Quo eos similique unde repellendus.,ناجحة,
1356,21,إيداع,3306.57,2024-04-09 17:20:21.031223,Impedit quasi eos sequi aspernatur quia voluptatibus deleniti.,فاشلة,
1357,482,إيداع,735.04,2022-01-22 13:39:49.013111,Tenetur molestias deleniti.,فاشلة,
1358,514,تحويل,4896.61,2022-01-12 07:10:06.253963,Vel voluptatibus commodi rem quod.,ناجحة,213.0
1359,424,دفع فواتير,3778.27,2024-01-12 04:24:41.731676,Quasi laudantium repellendus laudantium at.,ناجحة,
1360,784,إيداع,4134.5,2024-07-09 14:00:51.051336,Sapiente repellat officia quibusdam.,ناجحة,
1361,138,إيداع,2652.1,2024-09-03 10:21:40.294680,Pariatur cumque ex magni delectus illum.,فاشلة,
1362,371,تحويل,57.92,2025-07-27 04:57:17.275405,Excepturi necessitatibus molestiae magni laudantium similique eius non.,فاشلة,727.0
1363,543,تحويل,2009.6,2024-12-29 05:06:24.784400,Soluta cumque culpa quam voluptatum.,معلقة,314.0
1364,194,إيداع,189.33,2025-01-04 14:16:36.759902,Omnis soluta at ipsam.,فاشلة,
1365,637,إيداع,2248.33,2024-05-25 15:44:13.931461,Architecto quaerat repellat minima aut.,فاشلة,
1366,588,إيداع,4149.99,2025-02-23 09:03:22.154217,Ducimus explicabo exercitationem ratione.,فاشلة,
1367,606,إيداع,2186.37,2025-05-07 17:00:32.525462,Voluptatibus recusandae veniam.,فاشلة,
1368,284,دفع فواتير,610.88,2024-02-03 04:30:52.487754,Officiis repellat aperiam id.,معلقة,
1369,32,دفع فواتير,381.17,2025-07-25 06:08:10.239951,Eum modi alias consectetur non cupiditate.,فاشلة,
1370,781,دفع فواتير,1931.29,2023-11-02 06:21:14.870622,Eaque quia autem alias sequi.,ناجحة,
1371,671,إيداع,2391.86,2024-01-24 12:31:51.680865,Neque officia earum in aliquam maxime.,معلقة,
1372,217,دفع فواتير,4168.02,2025-07-14 23:02:27.302145,Nisi quia quas quidem perspiciatis quaerat delectus.,ناجحة,
1373,999,سحب,2624.27,2025-05-16 00:47:19.758788,Dicta id consequatur veniam.,معلقة,
1374,886,تحويل,3925.23,2023-04-23 15:21:46.515897,Numquam delectus optio maxime.,معلقة,260.0
1375,362,دفع فواتير,2305.48,2024-09-18 22:51:42.496178,Porro maiores ab quidem dolorum labore.,ناجحة,
1376,990,سحب,1470.34,2024-06-13 11:42:16.990896,Maiores mollitia animi dolorum neque.,ناجحة,
1377,720,دفع فواتير,3220.15,2025-07-02 16:22:43.015066,Atque animi cum temporibus.,فاشلة,
1378,975,إيداع,3286.17,2025-07-17 03:31:34.841042,Sit nemo non beatae assumenda illo.,فاشلة,
1379,978,سحب,3790.24,2025-03-24 07:22:42.679370,Sit ipsam dolore.,فاشلة,
1380,116,تحويل,866.07,2025-06-09 20:39:42.937972,Illum exercitationem cum repudiandae veritatis voluptatum necessitatibus fuga.,معلقة,154.0
1381,418,دفع فواتير,1474.28,2022-04-09 12:14:06.658883,Iure deserunt quaerat incidunt repellat voluptatibus nostrum ullam.,معلقة,
1382,339,تحويل,1994.42,2025-07-26 00:45:36.307948,Cum a laudantium commodi dolores quae.,معلقة,594.0
1383,928,سحب,1035.15,2024-05-30 00:05:39.879378,Natus perferendis facilis maiores placeat.,معلقة,
1384,64,سحب,2603.02,2023-10-16 04:42:24.201432,Quo ipsam quod alias enim ex.,ناجحة,
1385,611,دفع فواتير,702.07,2019-04-05 18:50:19.974545,Tempora voluptas modi cum dolorem accusantium.,ناجحة,
1386,981,إيداع,3686.87,2025-07-17 11:24:05.720600,Error odio consequatur reiciendis sequi voluptatem delectus.,معلقة,
1387,835,تحويل,775.82,2025-05-21 16:31:09.626673,Dicta tempora temporibus quaerat odio itaque.,فاشلة,64.0
1388,871,تحويل,2525.39,2020-07-10 05:16:22.305139,Expedita suscipit magnam mollitia magnam eum.,ناجحة,563.0
1389,88,دفع فواتير,810.24,2025-05-26 11:46:16.376512,Voluptatibus ad veritatis cum rem corporis qui.,ناجحة,
1390,29,سحب,1473.72,2020-05-07 21:10:32.128566,Velit tempore alias fugiat quam.,فاشلة,
1391,837,سحب,2675.17,2022-11-01 18:04:49.912573,Ab illo labore corporis repellendus voluptatibus quo ex.,معلقة,
1392,458,سحب,2358.75,2025-05-19 18:55:37.412403,Debitis rerum molestiae facere minus aut.,معلقة,
1393,223,سحب,1283.02,2024-10-18 21:56:42.738119,Deserunt repudiandae suscipit molestias corporis natus animi.,فاشلة,
1394,369,تحويل,3812.34,2025-02-16 09:44:48.435191,Distinctio accusamus cumque quas reprehenderit illo.,ناجحة,526.0
1395,389,سحب,827.51,2022-02-20 09:54:48.607369,Consectetur nostrum tempora omnis blanditiis fugiat quo.,ناجحة,
1396,578,إيداع,804.07,2024-02-18 23:18:46.543454,Deleniti assumenda illum.,فاشلة,
1397,118,تحويل,4336.79,2024-10-02 13:48:20.221318,Iure ad ex voluptates rerum.,معلقة,577.0
1398,202,إيداع,1557.55,2025-06-10 10:28:13.535550,Provident harum illum nesciunt dolor.,معلقة,
1399,91,سحب,1964.0,2023-06-22 16:20:14.493609,Architecto dolorem perspiciatis deserunt minus aperiam debitis.,ناجحة,
1400,603,دفع فواتير,2549.72,2024-03-25 01:00:19.361304,Officia eius doloribus dolore.,معلقة,
1401,612,إيداع,2370.88,2023-04-20 17:20:49.135509,Voluptatem saepe recusandae voluptate molestias.,فاشلة,
1402,713,سحب,161.15,2021-03-02 03:14:29.518141,Iure quam maxime placeat tempore molestias harum.,فاشلة,
1403,107,تحويل,1856.38,2024-08-13 15:10:44.114048,Placeat ratione libero voluptate animi.,ناجحة,985.0
1404,676,تحويل,1883.28,2021-09-28 23:21:13.848957,Repudiandae iste vero eveniet odio dolores blanditiis officiis.,ناجحة,985.0
1405,564,سحب,3775.68,2025-04-23 21:54:23.551844,Quisquam commodi delectus vel itaque.,معلقة,
1406,766,إيداع,1017.13,2024-11-01 01:33:31.312979,Quaerat autem necessitatibus ex sapiente blanditiis ipsam.,معلقة,
1407,879,إيداع,4840.07,2022-07-25 08:56:07.436627,Vero ratione ipsa.,فاشلة,
1408,682,إيداع,3597.17,2024-05-31 04:57:23.640302,Accusamus voluptatibus quasi quas cupiditate.,فاشلة,
1409,908,تحويل,2386.88,2024-07-21 11:27:02.443744,Veniam ipsam porro earum quaerat dignissimos commodi.,فاشلة,804.0
1410,928,إيداع,2260.99,2024-08-17 04:33:16.051986,Laudantium iusto corporis tenetur doloribus quis ex numquam.,ناجحة,
1411,664,دفع فواتير,2694.85,2025-04-19 13:32:41.634202,Delectus id labore ullam est suscipit fugiat.,معلقة,
1412,229,سحب,609.43,2025-07-18 10:07:46.471178,Animi sit tenetur repellat exercitationem.,ناجحة,
1413,220,دفع فواتير,3668.38,2022-06-17 20:06:01.673989,Soluta laudantium harum blanditiis.,فاشلة,
1414,435,إيداع,2360.37,2021-10-04 02:52:12.584308,Exercitationem magni doloremque ad ipsa omnis.,معلقة,
1415,120,دفع فواتير,3753.52,2025-05-11 20:24:18.788625,Deleniti porro aperiam in excepturi est tempore laudantium.,معلقة,
1416,243,سحب,2238.2,2025-02-21 14:34:30.710351,Fuga minima totam.,معلقة,
1417,983,تحويل,2261.6,2022-08-25 19:14:22.118315,Sit nesciunt maiores temporibus ex beatae.,ناجحة,984.0
1418,663,تحويل,923.23,2025-07-21 08:19:40.921716,Quo sequi ea illum.,معلقة,313.0
1419,44,دفع فواتير,4572.67,2024-01-06 15:15:44.836518,Quos maxime eaque.,ناجحة,
1420,461,دفع فواتير,295.87,2023-12-26 08:21:55.871221,Aliquid autem laborum quaerat dolores nihil quos provident.,فاشلة,
1421,636,إيداع,3888.51,2025-07-03 05:26:32.307653,Distinctio animi similique libero pariatur magnam harum.,معلقة,
1422,34,تحويل,511.0,2024-12-01 20:06:10.601395,Accusantium sed ipsam occaecati rem dicta voluptatem porro.,ناجحة,566.0
1423,847,تحويل,1444.58,2017-06-22 01:07:55.594437,Recusandae illo in placeat doloremque.,ناجحة,195.0
1424,514,تحويل,4471.67,2023-07-04 08:35:53.977561,Nulla repudiandae labore ipsa.,فاشلة,671.0
1425,412,إيداع,1196.86,2024-12-09 16:19:08.285869,Voluptatem deleniti consectetur adipisci.,فاشلة,
1426,476,إيداع,4677.39,2023-06-16 07:13:34.943974,Iure qui quod consequatur quisquam eveniet amet.,ناجحة,
1427,971,تحويل,127.81,2025-07-23 13:37:26.668564,Architecto adipisci qui.,ناجحة,324.0
1428,989,سحب,1249.57,2024-09-08 21:03:37.258896,Repellat magnam aliquid ullam voluptatum.,فاشلة,
1429,148,دفع فواتير,2261.76,2025-04-19 17:20:27.087697,Expedita labore quia quisquam commodi.,فاشلة,
1430,501,تحويل,4597.46,2025-07-17 03:40:50.230954,Iste iure fugit molestias doloribus.,فاشلة,200.0
1431,586,إيداع,4450.3,2024-02-15 23:51:56.590931,Iusto iure nulla quaerat blanditiis quaerat inventore.,فاشلة,
1432,582,تحويل,2788.38,2024-07-04 21:22:55.756702,Iusto aperiam corporis sunt tenetur dicta.,معلقة,147.0
1433,104,تحويل,4451.3,2022-02-20 18:23:48.761441,Impedit quaerat laboriosam sunt.,معلقة,32.0
1434,244,إيداع,3910.56,2023-09-08 22:34:32.785098,Veritatis aspernatur error tenetur fugit molestiae esse.,معلقة,
1435,914,دفع فواتير,676.54,2024-07-15 21:02:25.930800,Error veniam dicta optio tempora nemo modi aliquid.,معلقة,
1436,922,سحب,4050.33,2025-06-15 17:03:51.955445,At ducimus laudantium architecto.,معلقة,
1437,794,دفع فواتير,277.45,2025-03-08 15:53:52.539218,Deleniti repellat dolor voluptatum ut.,ناجحة,
1438,514,دفع فواتير,4961.83,2022-09-16 21:29:24.326313,Temporibus perspiciatis ipsam.,فاشلة,
1439,23,دفع فواتير,436.77,2025-07-15 19:18:29.590289,Ea placeat vitae veniam optio.,معلقة,
1440,149,تحويل,2647.58,2025-05-19 12:06:12.125880,Numquam itaque rerum suscipit fugiat repellendus excepturi.,فاشلة,491.0
1441,684,تحويل,1922.54,2025-07-12 16:34:54.219408,Nulla at necessitatibus repellendus non alias.,ناجحة,414.0
1442,943,تحويل,193.85,2025-01-20 02:20:58.293729,Nesciunt numquam molestias praesentium consectetur voluptatibus voluptate.,فاشلة,535.0
1443,624,سحب,3111.94,2024-09-17 16:06:32.259212,Ullam veritatis expedita deleniti vel nostrum debitis.,معلقة,
1444,135,دفع فواتير,4062.28,2025-05-11 20:17:54.374056,Dignissimos quia perferendis optio ullam.,معلقة,
1445,303,سحب,2035.68,2025-05-31 23:35:45.363032,Exercitationem voluptatem cupiditate nostrum corporis incidunt.,ناجحة,
1446,851,إيداع,1837.02,2025-07-26 12:02:16.516562,Molestiae in temporibus voluptatum.,فاشلة,
1447,557,إيداع,3137.15,2024-12-26 22:25:01.017287,Eius qui quia porro consectetur.,معلقة,
1448,401,دفع فواتير,4638.89,2025-03-06 05:04:47.522908,Quos distinctio eum distinctio maiores omnis.,ناجحة,
1449,113,إيداع,2395.16,2023-11-29 09:21:25.778647,Quis esse alias ex ullam.,ناجحة,
1450,469,تحويل,2431.92,2023-03-12 12:47:42.632308,Blanditiis molestiae porro unde.,ناجحة,339.0
1451,531,تحويل,4321.55,2021-01-31 17:55:41.113445,Laboriosam corporis aperiam occaecati qui illo eaque.,معلقة,882.0
1452,440,تحويل,1676.09,2025-06-26 22:05:39.177728,Molestiae suscipit impedit beatae.,فاشلة,886.0
1453,236,دفع فواتير,3183.05,2025-04-21 13:34:40.440949,In ex alias numquam omnis ipsa.,ناجحة,
1454,691,سحب,2633.91,2025-04-04 15:34:44.893376,Iste eligendi quam dolores aspernatur vel amet.,فاشلة,
1455,589,دفع فواتير,4670.91,2024-07-12 11:02:30.800061,Esse praesentium nam earum eos.,ناجحة,
1456,256,دفع فواتير,2531.0,2024-03-25 16:28:11.016839,Velit sed est sequi nam unde.,فاشلة,
1457,827,تحويل,331.47,2025-07-15 22:01:48.226341,Asperiores omnis at iste laboriosam.,ناجحة,664.0
1458,241,تحويل,505.2,2025-04-20 19:44:34.547588,Beatae porro repellendus debitis repudiandae assumenda neque.,ناجحة,700.0
1459,186,تحويل,3149.92,2024-03-09 19:11:30.015841,Deserunt quibusdam nisi officiis tempore.,فاشلة,775.0
1460,431,سحب,2479.92,2025-07-17 04:56:22.048255,Esse magni rerum neque necessitatibus ipsum.,فاشلة,
1461,899,تحويل,1294.22,2024-09-22 07:54:49.732719,Nulla beatae pariatur beatae maiores nulla.,معلقة,966.0
